Id,X,Y,Z,A,B,Group,D,E,F,G,H
10229,0.1697,0.3736,1.0616,1.13,1,A,1,0,0,0,0.46
10230,0.1712,0.3981,1.0927,1.2,1,A,1,0,0,0,0.45
10231,0.1725,0.434,1.1502,1.32,1,A,1,0,0,0,0.42
10232,0.1738,0.4508,1.1934,1.42,1,A,1,0,0,0,0.4
10233,0.1759,0.5027,1.0428,1.09,1,A,1,0,0,0,0.47
10234,0.1725,0.5233,0.9968,0.98,1,A,1,0,0,0,0.5
10235,0.1687,0.5588,0.8459,0.71,1,A,1,0,0,0,0.57
10236,0.173,0.5811,0.8101,0.66,1,A,1,0,0,0,0.59
10237,0.1679,0.6358,0.7331,0.53,1,A,1,0,0,0,0.63
10238,0.1751,0.657,0.6247,0.39,1,A,1,0,0,0,0.68
10239,0.1705,0.771,0.2621,0.07,1,A,1,0,0,0,0.87
10240,0.1737,0.8197,0.1262,0.02,1,A,1,0,0,0,0.93
10241,0.1754,-0.8933,0.1356,0.02,1,A,1,0,0,0,0.93
10242,0.1784,-0.8558,0.239,0.06,1,A,1,0,0,0,0.88
10243,0.1732,-0.7577,0.7315,0.53,1,A,1,0,0,0,0.63
10244,0.1756,-0.7288,0.8248,0.68,1,A,1,0,0,0,0.58
10245,0.179,-0.6797,0.973,0.94,1,A,1,0,0,0,0.51
10246,0.1827,-0.6622,1.0213,1.05,1,A,1,0,0,0,0.48
10247,0.18,-0.6265,1.1022,1.21,1,A,1,0,0,0,0.44
10248,0.1757,-0.5996,1.1021,1.22,1,A,1,0,0,0,0.44
10249,0.1822,-0.5619,1.134,1.29,1,A,1,0,0,0,0.43
10250,0.1746,-0.5356,1.1114,1.23,1,A,1,0,0,0,0.44
10251,0.1802,-0.4892,1.026,1.05,1,A,1,0,0,0,0.48
10252,0.1769,-0.47,1.0295,1.05,1,A,1,0,0,0,0.48
10253,0.1824,-0.4291,0.9839,0.98,1,A,1,0,0,0,0.5
10254,0.1773,-0.41,0.9598,0.92,1,A,1,0,0,0,0.51
10255,0.1791,-0.3714,0.9957,0.98,1,A,1,0,0,0,0.5
10256,0.1768,-0.352,0.965,0.93,1,A,1,0,0,0,0.51
10257,0.1762,-0.3118,1.0426,1.08,1,A,1,0,0,0,0.47
10258,0.1787,-0.2859,1.0646,1.14,1,A,1,0,0,0,0.46
10259,0.175,-0.2515,1.1191,1.26,1,A,1,0,0,0,0.43
10260,0.1806,-0.2301,1.1242,1.26,1,A,1,0,0,0,0.43
10261,0.1778,-0.1852,1.0627,1.12,1,A,1,0,0,0,0.46
10262,0.1813,-0.1707,1.0997,1.2,1,A,1,0,0,0,0.44
10263,0.1823,-0.1263,1.1413,1.31,1,A,1,0,0,0,0.42
10264,0.1802,-0.106,1.1497,1.31,1,A,1,0,0,0,0.42
10265,0.1776,-0.0598,1.2611,1.59,1,A,1,0,0,0,0.36
10266,0.1775,-0.0468,1.2534,1.58,1,A,1,0,0,0,0.37
10267,0.1772,-0.0062,1.3608,1.85,1,A,1,0,0,0,0.31
10268,0.1736,0.0222,1.4337,2.05,1,A,1,0,0,0,0.28
10269,0.1784,0.0571,1.501,2.25,1,A,1,0,0,0,0.24
10270,0.1824,0.0799,1.4597,2.13,1,A,1,0,0,0,0.26
10271,0.1754,0.1203,1.2938,1.68,1,A,1,0,0,0,0.35
10272,0.1826,0.1389,1.2707,1.6,1,A,1,0,0,0,0.36
10273,0.1773,0.1753,1.2203,1.5,1,A,1,0,0,0,0.38
10274,0.1826,0.1932,1.2209,1.48,1,A,1,0,0,0,0.38
10275,0.1794,0.234,1.0622,1.12,1,A,1,0,0,0,0.46
10276,0.1782,0.2614,1.0445,1.09,1,A,1,0,0,0,0.47
10277,0.1752,0.3005,1.0538,1.12,1,A,1,0,0,0,0.47
10278,0.1787,0.3194,1.0776,1.17,1,A,1,0,0,0,0.46
10279,0.1808,0.3621,1.0726,1.14,1,A,1,0,0,0,0.46
10280,0.1821,0.3761,1.0775,1.17,1,A,1,0,0,0,0.46
10281,0.1747,0.4191,1.1439,1.31,1,A,1,0,0,0,0.42
10282,0.1776,0.4426,1.15,1.33,1,A,1,0,0,0,0.42
10283,0.1766,0.4768,1.081,1.18,1,A,1,0,0,0,0.45
10284,0.1742,0.4966,1.046,1.08,1,A,1,0,0,0,0.47
10285,0.174,0.5578,0.8531,0.72,1,A,1,0,0,0,0.57
10286,0.1787,0.5711,0.8153,0.67,1,A,1,0,0,0,0.59
10287,0.1746,0.6455,0.6628,0.44,1,A,1,0,0,0,0.66
10288,0.1749,0.6723,0.5321,0.28,1,A,1,0,0,0,0.73
10289,0.1774,0.8155,0.1302,0.02,1,A,1,0,0,0,0.93
10290,0.1754,0.8469,0.0858,0.01,1,A,1,0,0,0,0.95
10291,0.1796,-0.9047,0.12,0.01,1,A,1,0,0,0,0.94
10292,0.1868,-0.8648,0.2063,0.04,1,A,1,0,0,0,0.89
10293,0.184,-0.7579,0.7278,0.53,1,A,1,0,0,0,0.63
10294,0.1795,-0.7346,0.8024,0.64,1,A,1,0,0,0,0.59
10295,0.1813,-0.6942,0.9487,0.91,1,A,1,0,0,0,0.52
10296,0.1844,-0.6682,1.0078,1.02,1,A,1,0,0,0,0.49
10297,0.1821,-0.6267,1.0912,1.2,1,A,1,0,0,0,0.45
10298,0.1836,-0.6018,1.0914,1.19,1,A,1,0,0,0,0.45
10299,0.181,-0.555,1.1074,1.23,1,A,1,0,0,0,0.44
10300,0.1822,-0.5422,1.0923,1.2,1,A,1,0,0,0,0.45
10301,0.1868,-0.4999,1.0322,1.07,1,A,1,0,0,0,0.48
10302,0.1847,-0.4743,1.0218,1.05,1,A,1,0,0,0,0.48
10303,0.1785,-0.4432,1.0126,1.03,1,A,1,0,0,0,0.49
10304,0.1845,-0.4155,0.9754,0.94,1,A,1,0,0,0,0.51
10305,0.1871,-0.3777,0.9998,1.01,1,A,1,0,0,0,0.49
10306,0.1872,-0.3591,0.9823,0.96,1,A,1,0,0,0,0.5
10307,0.1806,-0.3109,1.0436,1.1,1,A,1,0,0,0,0.47
10308,0.1829,-0.2951,1.0629,1.13,1,A,1,0,0,0,0.46
10309,0.1819,-0.2524,1.1162,1.24,1,A,1,0,0,0,0.44
10310,0.1865,-0.2356,1.1092,1.23,1,A,1,0,0,0,0.44
10311,0.1849,-0.1968,1.0611,1.12,1,A,1,0,0,0,0.46
10312,0.1787,-0.1736,1.0927,1.19,1,A,1,0,0,0,0.45
10313,0.1854,-0.1299,1.1258,1.27,1,A,1,0,0,0,0.43
10314,0.1818,-0.1142,1.1337,1.28,1,A,1,0,0,0,0.43
10315,0.1855,-0.0605,1.2512,1.58,1,A,1,0,0,0,0.37
10316,0.1827,-0.0461,1.2421,1.55,1,A,1,0,0,0,0.37
10317,0.1841,-0.003,1.3374,1.8,1,A,1,0,0,0,0.32
10318,0.1792,0.0318,1.4269,2.03,1,A,1,0,0,0,0.28
10319,0.1864,0.0721,1.4854,2.2,1,A,1,0,0,0,0.25
10320,0.1853,0.0871,1.4533,2.11,1,A,1,0,0,0,0.27
10321,0.186,0.1284,1.2737,1.63,1,A,1,0,0,0,0.36
10322,0.1795,0.1576,1.2422,1.54,1,A,1,0,0,0,0.37
10323,0.1794,0.1899,1.2263,1.5,1,A,1,0,0,0,0.38
10324,0.1868,0.2168,1.171,1.37,1,A,1,0,0,0,0.41
10325,0.1862,0.2668,1.0303,1.07,1,A,1,0,0,0,0.48
10326,0.1798,0.2809,1.0493,1.1,1,A,1,0,0,0,0.47
10327,0.1867,0.3262,1.0868,1.19,1,A,1,0,0,0,0.45
10328,0.1835,0.3445,1.0789,1.17,1,A,1,0,0,0,0.45
10329,0.1848,0.3793,1.0878,1.18,1,A,1,0,0,0,0.45
10330,0.1879,0.3993,1.1089,1.22,1,A,1,0,0,0,0.44
10331,0.1849,0.4425,1.1567,1.33,1,A,1,0,0,0,0.42
10332,0.1782,0.47,1.0988,1.22,1,A,1,0,0,0,0.44
10333,0.1839,0.5081,1.008,1.02,1,A,1,0,0,0,0.49
10334,0.18,0.5387,0.905,0.83,1,A,1,0,0,0,0.54
10335,0.1836,0.5693,0.8087,0.65,1,A,1,0,0,0,0.59
10336,0.1782,0.6021,0.7584,0.58,1,A,1,0,0,0,0.62
10337,0.1854,0.6882,0.4672,0.21,1,A,1,0,0,0,0.76
10338,0.1805,0.7225,0.3626,0.13,1,A,1,0,0,0,0.82
10339,0.181,0.8196,0.1148,0.01,1,A,1,0,0,0,0.94
10340,0.1849,0.8637,0.0715,0,1,A,1,0,0,0,0.96
10341,0.1862,-0.9009,0.1175,0.01,1,A,1,0,0,0,0.94
10342,0.1927,-0.872,0.1922,0.04,1,A,1,0,0,0,0.9
10343,0.1915,-0.7765,0.5976,0.36,1,A,1,0,0,0,0.7
10344,0.1882,-0.7399,0.768,0.58,1,A,1,0,0,0,0.61
10345,0.1855,-0.6917,0.9498,0.9,1,A,1,0,0,0,0.52
10346,0.1832,-0.6674,0.9973,1,1,A,1,0,0,0,0.5
10347,0.1886,-0.6266,1.0823,1.16,1,A,1,0,0,0,0.45
10348,0.1927,-0.6075,1.0895,1.18,1,A,1,0,0,0,0.45
10349,0.1896,-0.5614,1.0957,1.2,1,A,1,0,0,0,0.45
10350,0.1904,-0.5446,1.0907,1.19,1,A,1,0,0,0,0.45
10351,0.1835,-0.4989,1.0462,1.1,1,A,1,0,0,0,0.47
10352,0.1888,-0.4818,1.0306,1.07,1,A,1,0,0,0,0.48
10353,0.1891,-0.4449,1.0226,1.04,1,A,1,0,0,0,0.48
10354,0.1915,-0.4245,0.9929,0.99,1,A,1,0,0,0,0.5
10355,0.1905,-0.3814,0.999,1,1,A,1,0,0,0,0.49
10356,0.1871,-0.3623,0.9802,0.96,1,A,1,0,0,0,0.5
10357,0.1896,-0.3208,1.0374,1.08,1,A,1,0,0,0,0.48
10358,0.1923,-0.2935,1.0541,1.1,1,A,1,0,0,0,0.47
10359,0.1834,-0.2626,1.0974,1.21,1,A,1,0,0,0,0.45
10360,0.1869,-0.2416,1.0921,1.19,1,A,1,0,0,0,0.45
10361,0.1921,-0.1944,1.0648,1.13,1,A,1,0,0,0,0.46
10362,0.1867,-0.1825,1.079,1.17,1,A,1,0,0,0,0.45
10363,0.1841,-0.1418,1.1294,1.28,1,A,1,0,0,0,0.43
10364,0.187,-0.1209,1.1232,1.26,1,A,1,0,0,0,0.43
10365,0.1887,-0.0698,1.2275,1.52,1,A,1,0,0,0,0.38
10366,0.187,-0.0547,1.2342,1.53,1,A,1,0,0,0,0.38
10367,0.186,-0.0085,1.3235,1.74,1,A,1,0,0,0,0.33
10368,0.1917,0.017,1.3318,1.78,1,A,1,0,0,0,0.33
10369,0.1922,0.0611,1.4667,2.16,1,A,1,0,0,0,0.26
10370,0.1901,0.0864,1.4612,2.13,1,A,1,0,0,0,0.26
10371,0.1889,0.1215,1.2713,1.62,1,A,1,0,0,0,0.36
10372,0.1831,0.1426,1.2442,1.56,1,A,1,0,0,0,0.37
10373,0.1892,0.1787,1.2165,1.48,1,A,1,0,0,0,0.39
10374,0.1872,0.202,1.1858,1.4,1,A,1,0,0,0,0.4
10375,0.1918,0.2472,1.0683,1.14,1,A,1,0,0,0,0.46
10376,0.1914,0.2607,1.0473,1.1,1,A,1,0,0,0,0.47
10377,0.192,0.3083,1.0577,1.13,1,A,1,0,0,0,0.47
10378,0.1831,0.3188,1.0807,1.17,1,A,1,0,0,0,0.45
10379,0.1869,0.3629,1.0914,1.19,1,A,1,0,0,0,0.45
10380,0.1922,0.3809,1.0981,1.2,1,A,1,0,0,0,0.45
10381,0.1909,0.423,1.1406,1.3,1,A,1,0,0,0,0.42
10382,0.1855,0.4427,1.1482,1.31,1,A,1,0,0,0,0.42
10383,0.1886,0.4922,1.0115,1.03,1,A,1,0,0,0,0.49
10384,0.1893,0.5096,0.9889,0.99,1,A,1,0,0,0,0.5
10385,0.1887,0.5442,0.85,0.72,1,A,1,0,0,0,0.57
10386,0.1867,0.5641,0.8008,0.64,1,A,1,0,0,0,0.59
10387,0.189,0.6565,0.5988,0.36,1,A,1,0,0,0,0.7
10388,0.1861,0.6955,0.4007,0.16,1,A,1,0,0,0,0.8
10389,0.1909,0.7972,0.1784,0.03,1,A,1,0,0,0,0.91
10390,0.1913,0.8419,0.0862,0.01,1,A,1,0,0,0,0.95
10391,0.193,-0.8823,0.1551,0.02,1,A,1,0,0,0,0.92
10392,0.1948,-0.8005,0.4413,0.19,1,A,1,0,0,0,0.78
10393,0.195,-0.7309,0.7974,0.63,1,A,1,0,0,0,0.6
10394,0.1885,-0.7134,0.8636,0.75,1,A,1,0,0,0,0.56
10395,0.1938,-0.673,0.982,0.97,1,A,1,0,0,0,0.5
10396,0.1955,-0.6505,1.0087,1.02,1,A,1,0,0,0,0.49
10397,0.1931,-0.6123,1.0771,1.15,1,A,1,0,0,0,0.46
10398,0.1887,-0.5914,1.092,1.2,1,A,1,0,0,0,0.45
10399,0.1937,-0.5333,1.0778,1.15,1,A,1,0,0,0,0.46
10400,0.1961,-0.5138,1.0767,1.15,1,A,1,0,0,0,0.46
10401,0.1885,-0.4653,1.0175,1.04,1,A,1,0,0,0,0.49
10402,0.1902,-0.4445,1.0138,1.04,1,A,1,0,0,0,0.49
10403,0.1964,-0.4064,0.987,0.98,1,A,1,0,0,0,0.5
10404,0.1887,-0.391,0.993,0.98,1,A,1,0,0,0,0.5
10405,0.1975,-0.3442,0.9695,0.95,1,A,1,0,0,0,0.51
10406,0.1927,-0.3292,1.0162,1.04,1,A,1,0,0,0,0.49
10407,0.1914,-0.2926,1.06,1.13,1,A,1,0,0,0,0.46
10408,0.1883,-0.2666,1.0946,1.2,1,A,1,0,0,0,0.45
10409,0.1925,-0.2306,1.0709,1.15,1,A,1,0,0,0,0.46
10410,0.1886,-0.2002,1.0717,1.14,1,A,1,0,0,0,0.46
10411,0.1909,-0.1614,1.132,1.28,1,A,1,0,0,0,0.43
10412,0.1946,-0.146,1.1331,1.29,1,A,1,0,0,0,0.43
10413,0.1945,-0.098,1.1051,1.23,1,A,1,0,0,0,0.44
10414,0.1911,-0.0807,1.1548,1.34,1,A,1,0,0,0,0.42
10415,0.1885,-0.026,1.2755,1.61,1,A,1,0,0,0,0.36
10416,0.1975,-0.0032,1.3068,1.71,1,A,1,0,0,0,0.34
10417,0.1936,0.0383,1.3893,1.92,1,A,1,0,0,0,0.3
10418,0.196,0.068,1.4685,2.15,1,A,1,0,0,0,0.26
10419,0.1952,0.1163,1.3034,1.69,1,A,1,0,0,0,0.34
10420,0.1935,0.1369,1.2457,1.56,1,A,1,0,0,0,0.37
10421,0.1909,0.1803,1.2186,1.48,1,A,1,0,0,0,0.38
10422,0.1897,0.1956,1.1937,1.42,1,A,1,0,0,0,0.4
10423,0.1952,0.236,1.0842,1.17,1,A,1,0,0,0,0.45
10424,0.197,0.2546,1.075,1.16,1,A,1,0,0,0,0.46
10425,0.1947,0.2979,1.0423,1.09,1,A,1,0,0,0,0.47
10426,0.1971,0.3195,1.1009,1.21,1,A,1,0,0,0,0.44
10427,0.1946,0.3562,1.0964,1.2,1,A,1,0,0,0,0.45
10428,0.1911,0.3784,1.1097,1.23,1,A,1,0,0,0,0.44
10429,0.193,0.4233,1.1166,1.26,1,A,1,0,0,0,0.44
10430,0.1942,0.4374,1.1203,1.26,1,A,1,0,0,0,0.43
10431,0.192,0.4953,1.0034,1.01,1,A,1,0,0,0,0.49
10432,0.1909,0.5357,0.9039,0.82,1,A,1,0,0,0,0.54
10433,0.1897,0.5833,0.7521,0.57,1,A,1,0,0,0,0.62
10434,0.1959,0.6539,0.5941,0.36,1,A,1,0,0,0,0.7
10435,0.1927,0.8338,0.1063,0.01,1,A,1,0,0,0,0.94
10436,0.1888,0.8625,0.0607,0,1,A,1,0,0,0,0.97
10437,0.1986,-0.8688,0.2088,0.05,1,A,1,0,0,0,0.89
10438,0.1967,-0.798,0.4707,0.22,1,A,1,0,0,0,0.76
10439,0.2013,-0.7322,0.7892,0.62,1,A,1,0,0,0,0.6
10440,0.1998,-0.7062,0.8853,0.78,1,A,1,0,0,0,0.55
10441,0.2021,-0.6646,0.9869,0.97,1,A,1,0,0,0,0.5
10442,0.1981,-0.6472,1.0202,1.05,1,A,1,0,0,0,0.48
10443,0.1962,-0.6102,1.0744,1.15,1,A,1,0,0,0,0.46
10444,0.199,-0.5854,1.0866,1.18,1,A,1,0,0,0,0.45
10445,0.1945,-0.5405,1.0487,1.1,1,A,1,0,0,0,0.47
10446,0.1997,-0.5238,1.0811,1.17,1,A,1,0,0,0,0.45
10447,0.1935,-0.4853,1.0558,1.12,1,A,1,0,0,0,0.47
10448,0.1999,-0.4672,1.0291,1.06,1,A,1,0,0,0,0.48
10449,0.1962,-0.4242,1.0122,1.03,1,A,1,0,0,0,0.49
10450,0.1981,-0.4059,1.0036,1,1,A,1,0,0,0,0.49
10451,0.198,-0.3646,0.9766,0.96,1,A,1,0,0,0,0.51
10452,0.1984,-0.3473,0.9918,0.98,1,A,1,0,0,0,0.5
10453,0.1965,-0.3013,1.0334,1.06,1,A,1,0,0,0,0.48
10454,0.1997,-0.2787,1.0692,1.15,1,A,1,0,0,0,0.46
10455,0.2017,-0.2423,1.0675,1.13,1,A,1,0,0,0,0.46
10456,0.1954,-0.2197,1.0564,1.11,1,A,1,0,0,0,0.47
10457,0.1998,-0.1832,1.0676,1.14,1,A,1,0,0,0,0.46
10458,0.2,-0.1626,1.1236,1.27,1,A,1,0,0,0,0.43
10459,0.1984,-0.1209,1.1314,1.28,1,A,1,0,0,0,0.43
10460,0.1938,-0.0995,1.1053,1.21,1,A,1,0,0,0,0.44
10461,0.197,-0.0587,1.1895,1.4,1,A,1,0,0,0,0.4
10462,0.1996,-0.0371,1.2096,1.46,1,A,1,0,0,0,0.39
10463,0.1968,0.0097,1.3157,1.74,1,A,1,0,0,0,0.34
10464,0.197,0.0294,1.3265,1.76,1,A,1,0,0,0,0.33
10465,0.1955,0.0922,1.3881,1.92,1,A,1,0,0,0,0.3
10466,0.1951,0.1104,1.3167,1.73,1,A,1,0,0,0,0.34
10467,0.2013,0.1547,1.2346,1.52,1,A,1,0,0,0,0.38
10468,0.2001,0.1758,1.2187,1.48,1,A,1,0,0,0,0.38
10469,0.1996,0.2088,1.1596,1.34,1,A,1,0,0,0,0.41
10470,0.1965,0.2397,1.0757,1.16,1,A,1,0,0,0,0.46
10471,0.2026,0.2761,1.0737,1.15,1,A,1,0,0,0,0.46
10472,0.1942,0.2955,1.0535,1.11,1,A,1,0,0,0,0.47
10473,0.2015,0.3391,1.117,1.25,1,A,1,0,0,0,0.44
10474,0.2015,0.3551,1.114,1.24,1,A,1,0,0,0,0.44
10475,0.2003,0.3976,1.0735,1.15,1,A,1,0,0,0,0.46
10476,0.1989,0.4186,1.1029,1.22,1,A,1,0,0,0,0.44
10477,0.1984,0.4586,1.096,1.2,1,A,1,0,0,0,0.45
10478,0.1946,0.4799,1.0028,1.01,1,A,1,0,0,0,0.49
10479,0.1992,0.541,0.8619,0.74,1,A,1,0,0,0,0.56
10480,0.1972,0.5606,0.7994,0.63,1,A,1,0,0,0,0.6
10481,0.1974,0.61,0.6892,0.47,1,A,1,0,0,0,0.65
10482,0.2002,0.6525,0.5595,0.31,1,A,1,0,0,0,0.72
10483,0.1993,0.7207,0.3106,0.1,1,A,1,0,0,0,0.84
10484,0.1992,0.7707,0.2248,0.05,1,A,1,0,0,0,0.88
10485,0.2006,-0.9222,0.0623,0,1,A,1,0,0,0,0.97
10486,0.2019,-0.8487,0.2567,0.07,1,A,1,0,0,0,0.87
10487,0.1996,-0.7903,0.5128,0.26,1,A,1,0,0,0,0.74
10488,0.2003,-0.7451,0.7385,0.54,1,A,1,0,0,0,0.63
10489,0.2033,-0.7076,0.8878,0.79,1,A,1,0,0,0,0.55
10490,0.2061,-0.689,0.9246,0.86,1,A,1,0,0,0,0.53
10491,0.2031,-0.6362,1.0446,1.09,1,A,1,0,0,0,0.47
10492,0.2037,-0.6232,1.0785,1.16,1,A,1,0,0,0,0.45
10493,0.2048,-0.5771,1.0519,1.11,1,A,1,0,0,0,0.47
10494,0.2025,-0.5602,1.0473,1.09,1,A,1,0,0,0,0.47
10495,0.2059,-0.518,1.0744,1.15,1,A,1,0,0,0,0.46
10496,0.2002,-0.4968,1.0587,1.13,1,A,1,0,0,0,0.46
10497,0.1993,-0.4604,1.0355,1.06,1,A,1,0,0,0,0.48
10498,0.2004,-0.4374,1.0295,1.05,1,A,1,0,0,0,0.48
10499,0.1991,-0.3973,1.0046,1.01,1,A,1,0,0,0,0.49
10500,0.2017,-0.3736,0.9849,0.97,1,A,1,0,0,0,0.5
10501,0.1995,-0.3396,1.0027,1.01,1,A,1,0,0,0,0.49
10502,0.2055,-0.3198,1.0362,1.07,1,A,1,0,0,0,0.48
10503,0.1992,-0.2704,1.0734,1.15,1,A,1,0,0,0,0.46
10504,0.1983,-0.2476,1.0512,1.1,1,A,1,0,0,0,0.47
10505,0.2059,-0.2024,1.0356,1.07,1,A,1,0,0,0,0.48
10506,0.2029,-0.1588,1.1302,1.27,1,A,1,0,0,0,0.43
10507,0.2076,-0.1227,1.1255,1.27,1,A,1,0,0,0,0.43
10508,0.2044,-0.1044,1.0957,1.21,1,A,1,0,0,0,0.45
10509,0.2007,-0.0647,1.1586,1.34,1,A,1,0,0,0,0.41
10510,0.2016,-0.0311,1.2125,1.46,1,A,1,0,0,0,0.39
10511,0.2018,0.013,1.314,1.72,1,A,1,0,0,0,0.34
10512,0.2045,0.046,1.3317,1.77,1,A,1,0,0,0,0.33
10513,0.2006,0.1113,1.3034,1.7,1,A,1,0,0,0,0.34
10514,0.2058,0.1303,1.2571,1.58,1,A,1,0,0,0,0.37
10515,0.2074,0.1749,1.2107,1.46,1,A,1,0,0,0,0.39
10516,0.2063,0.1954,1.1959,1.42,1,A,1,0,0,0,0.4
10517,0.2043,0.2436,1.0776,1.15,1,A,1,0,0,0,0.46
10518,0.2074,0.2689,1.0756,1.17,1,A,1,0,0,0,0.46
10519,0.198,0.3127,1.1003,1.22,1,A,1,0,0,0,0.44
10520,0.2051,0.3321,1.1169,1.26,1,A,1,0,0,0,0.44
10521,0.2075,0.3679,1.1408,1.3,1,A,1,0,0,0,0.42
10522,0.1992,0.3933,1.0639,1.14,1,A,1,0,0,0,0.46
10523,0.2079,0.4352,1.0816,1.16,1,A,1,0,0,0,0.45
10524,0.2045,0.4567,1.0945,1.2,1,A,1,0,0,0,0.45
10525,0.205,0.5005,0.9693,0.94,1,A,1,0,0,0,0.51
10526,0.2035,0.5207,0.92,0.85,1,A,1,0,0,0,0.53
10527,0.2038,0.5819,0.7093,0.5,1,A,1,0,0,0,0.64
10528,0.2059,0.6104,0.6662,0.44,1,A,1,0,0,0,0.66
10529,0.2057,0.7418,0.2597,0.07,1,A,1,0,0,0,0.87
10530,0.2057,0.8076,0.1467,0.02,1,A,1,0,0,0,0.92
10531,0.2086,-0.9101,0.0839,0.01,1,A,1,0,0,0,0.96
10532,0.21,-0.8224,0.38,0.15,1,A,1,0,0,0,0.81
10533,0.2117,-0.7248,0.8113,0.66,1,A,1,0,0,0,0.59
10534,0.213,-0.7082,0.8771,0.77,1,A,1,0,0,0,0.56
10535,0.2058,-0.6578,1.0027,1.01,1,A,1,0,0,0,0.49
10536,0.2125,-0.6392,1.0585,1.11,1,A,1,0,0,0,0.46
10537,0.2111,-0.5979,1.0496,1.11,1,A,1,0,0,0,0.47
10538,0.2129,-0.5743,1.0454,1.09,1,A,1,0,0,0,0.47
10539,0.2128,-0.5412,1.0548,1.1,1,A,1,0,0,0,0.47
10540,0.208,-0.5202,1.0677,1.15,1,A,1,0,0,0,0.46
10541,0.2121,-0.4768,1.0617,1.14,1,A,1,0,0,0,0.46
10542,0.2092,-0.46,1.0535,1.12,1,A,1,0,0,0,0.47
10543,0.2073,-0.4177,1.0372,1.07,1,A,1,0,0,0,0.48
10544,0.2047,-0.3917,1.0044,1,1,A,1,0,0,0,0.49
10545,0.2054,-0.3514,0.984,0.97,1,A,1,0,0,0,0.5
10546,0.2042,-0.3345,1.0062,1.02,1,A,1,0,0,0,0.49
10547,0.2091,-0.2948,1.0111,1.03,1,A,1,0,0,0,0.49
10548,0.2042,-0.2694,1.0394,1.09,1,A,1,0,0,0,0.47
10549,0.2061,-0.2365,1.0339,1.06,1,A,1,0,0,0,0.48
10550,0.2098,-0.2178,1.0011,1.01,1,A,1,0,0,0,0.49
10551,0.2101,-0.171,1.0668,1.14,1,A,1,0,0,0,0.46
10552,0.2043,-0.1429,1.1301,1.27,1,A,1,0,0,0,0.43
10553,0.2095,-0.1104,1.0998,1.21,1,A,1,0,0,0,0.44
10554,0.2051,-0.0888,1.0908,1.18,1,A,1,0,0,0,0.45
10555,0.2112,-0.0462,1.1385,1.29,1,A,1,0,0,0,0.42
10556,0.2122,-0.0308,1.2005,1.45,1,A,1,0,0,0,0.39
10557,0.2055,0.018,1.2916,1.67,1,A,1,0,0,0,0.35
10558,0.2064,0.0338,1.29,1.66,1,A,1,0,0,0,0.35
10559,0.2045,0.1137,1.2935,1.68,1,A,1,0,0,0,0.35
10560,0.2043,0.1291,1.2629,1.58,1,A,1,0,0,0,0.36
10561,0.2088,0.1774,1.1822,1.4,1,A,1,0,0,0,0.4
10562,0.2051,0.1918,1.1828,1.39,1,A,1,0,0,0,0.4
10563,0.2041,0.2346,1.0631,1.13,1,A,1,0,0,0,0.46
10564,0.2107,0.2554,1.0844,1.18,1,A,1,0,0,0,0.45
10565,0.2072,0.293,1.0739,1.14,1,A,1,0,0,0,0.46
10566,0.2073,0.3118,1.1116,1.23,1,A,1,0,0,0,0.44
10567,0.2123,0.3503,1.1394,1.29,1,A,1,0,0,0,0.42
10568,0.2107,0.3692,1.1382,1.3,1,A,1,0,0,0,0.42
10569,0.2041,0.4124,1.0801,1.17,1,A,1,0,0,0,0.45
10570,0.2034,0.437,1.0614,1.13,1,A,1,0,0,0,0.46
10571,0.2106,0.4766,0.9814,0.97,1,A,1,0,0,0,0.5
10572,0.2106,0.5074,0.9169,0.85,1,A,1,0,0,0,0.54
10573,0.2034,0.5998,0.6459,0.42,1,A,1,0,0,0,0.67
10574,0.21,0.6377,0.5852,0.34,1,A,1,0,0,0,0.7
10575,0.2051,0.7424,0.252,0.06,1,A,1,0,0,0,0.87
10576,0.2075,0.7594,0.2268,0.05,1,A,1,0,0,0,0.88
10577,0.2076,0.8147,0.1116,0.01,1,A,1,0,0,0,0.94
10578,0.2068,0.8735,0.0551,0,1,A,1,0,0,0,0.97
10579,0.2137,-0.9175,0.083,0.01,1,A,1,0,0,0,0.96
10580,0.2156,-0.7895,0.5081,0.26,1,A,1,0,0,0,0.74
10581,0.2145,-0.7229,0.8134,0.66,1,A,1,0,0,0,0.59
10582,0.2133,-0.7015,0.8675,0.76,1,A,1,0,0,0,0.56
10583,0.2169,-0.6604,0.9912,0.99,1,A,1,0,0,0,0.5
10584,0.214,-0.6455,1.0563,1.12,1,A,1,0,0,0,0.47
10585,0.2121,-0.6002,1.051,1.1,1,A,1,0,0,0,0.47
10586,0.2107,-0.5873,1.0386,1.08,1,A,1,0,0,0,0.47
10587,0.2132,-0.5486,1.035,1.08,1,A,1,0,0,0,0.48
10588,0.2089,-0.5262,1.0837,1.17,1,A,1,0,0,0,0.45
10589,0.2121,-0.4865,1.0862,1.18,1,A,1,0,0,0,0.45
10590,0.2153,-0.4606,1.0785,1.17,1,A,1,0,0,0,0.45
10591,0.214,-0.4215,1.0468,1.09,1,A,1,0,0,0,0.47
10592,0.2102,-0.3944,1.0178,1.03,1,A,1,0,0,0,0.49
10593,0.2113,-0.3563,0.9893,0.97,1,A,1,0,0,0,0.5
