State,State code,County/state name,% of precincts reporting,Votes for Obama,% votes for Obama,Votes for Romney,% votes for Romney,Total votes
"North Carolina","NC","Watauga",100,13371,47.4688,14124,50.142,28168
"North Carolina","NC","Granville",100,13529,51.8989,12332,47.307,26068
"North Carolina","NC","Randolph",100,14675,24.3763,44913,74.6038,60202
"North Carolina","NC","Rockingham",100,16170,38.9179,25037,60.259,41549
"North Carolina","NC","Moore",100,16371,35.5551,29336,63.713,46044
"North Carolina","NC","Cleveland",100,16734,39.3352,25440,59.7997,42542
"North Carolina","NC","Harnett",100,16858,39.813,25070,59.207,42343
"North Carolina","NC","Halifax",100,16931,65.8179,8686,33.7661,25724
"North Carolina","NC","Onslow",100,18115,35.976,31695,62.9456,50353
"North Carolina","NC","Edgecombe",100,18249,68.0273,8494,31.6633,26826
"North Carolina","NC","Chatham",100,18252,51.9157,16578,47.1542,35157
"North Carolina","NC","Henderson",100,18457,35.6251,32772,63.2554,51809
"North Carolina","NC","Craven",100,18556,40.7064,26654,58.471,45585
"North Carolina","NC","Wilson",100,20002,53.8122,16937,45.5663,37170
"North Carolina","NC","Davidson",100,20291,28.9896,48935,69.9131,69994
"North Carolina","NC","Brunswick",100,21932,38.4873,34587,60.6949,56985
"North Carolina","NC","Rowan",100,22529,36.4529,38622,62.4921,61803
"North Carolina","NC","Wayne",100,23154,45.4107,27536,54.0049,50988
"North Carolina","NC","Catawba",100,23954,34.6647,44386,64.2326,69102
"North Carolina","NC","Robeson",100,23957,57.8951,17093,41.3074,41380
"North Carolina","NC","Nash",100,24214,50.2001,23769,49.2775,48235
"North Carolina","NC","Iredell",100,25952,34.2546,49071,64.7699,75762
"North Carolina","NC","Johnston",100,27052,35.5849,48206,63.4114,76021
"North Carolina","NC","Alamance",100,28297,42.5391,37638,56.5815,66520
"North Carolina","NC","Union",100,32032,34.2995,60468,64.7485,93389
"North Carolina","NC","Cabarrus",100,32453,39.3632,49125,59.5852,82445
"North Carolina","NC","Gaston",100,32903,36.7065,55817,62.2694,89638
"North Carolina","NC","Pitt",100,40701,52.9864,35534,46.2598,76814
"North Carolina","NC","New Hanover",100,46778,46.9084,51742,51.8862,99722
"North Carolina","NC","Orange",100,53404,70.4092,21398,28.2117,75848
"North Carolina","NC","Buncombe",100,70066,55.5194,54429,43.1288,126201
"North Carolina","NC","Cumberland",100,74991,59.4732,50191,39.8051,126092
"North Carolina","NC","Forsyth",100,91606,53.1567,79177,45.9445,172332
"North Carolina","NC","Durham",100,109185,75.9136,33326,23.1707,143828
"North Carolina","NC","Guilford",100,145483,57.8395,103964,41.3328,251529
"North Carolina","NC","Mecklenburg",100,270705,60.8241,170490,38.307,445062
"North Carolina","NC","Wake",100,286939,54.4678,232933,44.2162,526805
"North Dakota","ND","Slope",100,83,19.1244,341,78.5714,434
"North Dakota","ND","Billings",100,89,15.4246,472,81.8024,577
"North Dakota","ND","Golden Valley",100,161,17.4242,740,80.0866,924
"North Dakota","ND","Sheridan",100,161,19.9257,637,78.8366,808
"North Dakota","ND","Logan",100,221,21.2092,799,76.6795,1042
"North Dakota","ND","Burke",100,230,22.6601,766,75.468,1015
"North Dakota","ND","Oliver",100,281,27.8218,693,68.6139,1010
"North Dakota","ND","Hettinger",100,313,23.168,998,73.8712,1351
"North Dakota","ND","Adams",100,328,25.605,916,71.5066,1281
"North Dakota","ND","Grant",100,331,23.9335,1012,73.1743,1383
"North Dakota","ND","Divide",100,382,33.1885,731,63.51,1151
"North Dakota","ND","Emmons",100,383,20.5693,1430,76.7991,1862
"North Dakota","ND","Kidder",100,393,30,870,66.4122,1310
"North Dakota","ND","Renville",100,398,31.2893,850,66.8239,1272
"North Dakota","ND","Bowman",100,412,23.8426,1277,73.9005,1728
"North Dakota","ND","McIntosh",100,456,30.1987,1028,68.0795,1510
"North Dakota","ND","Eddy",100,484,42.197,631,55.0131,1147
"North Dakota","ND","Dunn",100,493,24.6254,1494,74.6254,2002
"North Dakota","ND","Towner",100,511,43.9003,619,53.1787,1164
"North Dakota","ND","Steele",100,515,50.0973,495,48.1518,1028
"North Dakota","ND","Griggs",100,535,40.0749,770,57.6779,1335
"North Dakota","ND","Foster",100,604,36.0812,1028,61.4098,1674
"North Dakota","ND","Pierce",100,656,30.3423,1462,67.6226,2162
"North Dakota","ND","Wells",100,671,28.4443,1646,69.7753,2359
"North Dakota","ND","LaMoure",100,737,33.8229,1374,63.0564,2179
"North Dakota","ND","Nelson",100,766,45.9233,862,51.6787,1668
"North Dakota","ND","Cavalier",100,818,39.8247,1192,58.0331,2054
"North Dakota","ND","Dickey",100,849,33.7843,1601,63.7087,2513
"North Dakota","ND","Sioux",100,900,79.0861,223,19.5958,1138
"North Dakota","ND","McHenry",100,924,34.8285,1651,62.2314,2653
"North Dakota","ND","McKenzie",100,926,27.0523,2450,71.5746,3423
"North Dakota","ND","Sargent",100,1073,54.001,876,44.0866,1987
"North Dakota","ND","Mercer",100,1161,26.4224,3132,71.279,4394
"North Dakota","ND","Bottineau",100,1163,33.3812,2246,64.4661,3484
"North Dakota","ND","Benson",100,1232,57.3557,867,40.3631,2148
"North Dakota","ND","Pembina",100,1245,38.5927,1893,58.6795,3226
"North Dakota","ND","Ransom",100,1341,55.597,1008,41.791,2412
"North Dakota","ND","Mountrail",100,1401,40.6794,1960,56.9106,3444
"North Dakota","ND","McLean",100,1660,33.9191,3130,63.9559,4894
"North Dakota","ND","Traill",100,1784,46.4462,1963,51.1065,3841
"North Dakota","ND","Walsh",100,2118,41.8494,2809,55.5029,5061
"North Dakota","ND","Ramsey",100,2162,43.4923,2659,53.4902,4971
"North Dakota","ND","Williams",100,2288,23.8333,7087,73.8229,9600
"North Dakota","ND","Barnes",100,2389,43.6666,2953,53.9755,5471
"North Dakota","ND","Stark",100,2805,24.3089,8509,73.7412,11539
"North Dakota","ND","Richland",100,3190,42.2573,4213,55.8087,7549
"North Dakota","ND","Rolette",100,3351,74.0062,1090,24.0724,4528
"North Dakota","ND","Stutsman",100,3561,37.7585,5641,59.8134,9431
"North Dakota","ND","Morton",100,4467,33.0644,8669,64.1673,13510
"North Dakota","ND","Ward",100,8412,33.3399,16176,64.1116,25231
"North Dakota","ND","Grand Forks",100,14008,47.013,15044,50.49,29796
"North Dakota","ND","Burleigh",100,14036,32.7363,27811,64.8638,42876
"North Dakota","ND","Cass",100,34632,47.2631,36792,50.2108,73275
"Nebraska","NE","Blaine",100,29,9.63455,268,89.0365,301
"Nebraska","NE","Grant",100,30,8.26446,322,88.7052,363
"Nebraska","NE","Arthur",100,30,11.4943,227,86.9732,261
"Nebraska","NE","McPherson",100,41,14.1379,237,81.7241,290
"Nebraska","NE","Thomas",100,42,10.2941,360,88.2353,408
"Nebraska","NE","Hayes",100,50,9.34579,473,88.4112,535
"Nebraska","NE","Banner",100,55,13.6816,339,84.3284,402
"Nebraska","NE","Hooker",100,59,14.9746,330,83.7563,394
"Nebraska","NE","Loup",100,62,17.4157,290,81.4607,356
"Nebraska","NE","Logan",100,68,15.7773,356,82.5986,431
"Nebraska","NE","Keya Paha",100,80,16.632,392,81.4969,481
"Nebraska","NE","Wheeler",100,93,20.852,345,77.3543,446
"Nebraska","NE","Sioux",100,101,13.7415,623,84.7619,735
"Nebraska","NE","Rock",100,103,13.1378,669,85.3316,784
"Nebraska","NE","Garfield",100,147,15.8405,762,82.1121,928
"Nebraska","NE","Dundy",100,176,17.9409,791,80.632,981
"Nebraska","NE","Boyd",100,186,17.765,852,81.3754,1047
"Nebraska","NE","Deuel",100,215,21.2451,763,75.3953,1012
"Nebraska","NE","Brown",100,223,14.4337,1298,84.0129,1545
"Nebraska","NE","Gosper",100,230,23.5897,732,75.0769,975
"Nebraska","NE","Perkins",100,237,17.0381,1133,81.4522,1391
"Nebraska","NE","Garden",100,242,22.2426,829,76.1949,1088
"Nebraska","NE","Chase",100,252,13.629,1573,85.073,1849
"Nebraska","NE","Hitchcock",100,310,17.8263,1386,79.701,1739
"Nebraska","NE","Harlan",100,311,19.6338,1248,78.7879,1584
"Nebraska","NE","Greeley",100,340,28.7892,820,69.4327,1181
"Nebraska","NE","Franklin",100,381,24.9509,1110,72.6916,1527
"Nebraska","NE","Frontier",100,381,26.7932,1005,70.6751,1422
"Nebraska","NE","Sheridan",100,389,15.8776,2010,82.0408,2450
"Nebraska","NE","Kimball",100,391,23.4835,1222,73.3934,1665
"Nebraska","NE","Pawnee",100,396,29.7744,897,67.4436,1330
"Nebraska","NE","Furnas",100,422,19.0519,1767,79.7743,2215
"Nebraska","NE","Cherry",100,436,14.2857,2557,83.7811,3052
"Nebraska","NE","Webster",100,440,25.4335,1255,72.5434,1730
"Nebraska","NE","Morrill",100,450,20.9108,1658,77.0446,2152
"Nebraska","NE","Nance",100,477,29.7382,1098,68.4539,1604
"Nebraska","NE","Valley",100,494,22.786,1643,75.7841,2168
"Nebraska","NE","Polk",100,527,21.5454,1886,77.1055,2446
"Nebraska","NE","Sherman",100,549,36.4058,919,60.9416,1508
"Nebraska","NE","Nuckolls",100,567,26.129,1563,72.0276,2170
"Nebraska","NE","Antelope",100,571,17.7937,2585,80.5547,3209
"Nebraska","NE","Stanton",100,607,23.1414,1945,74.1517,2623
"Nebraska","NE","Boone",100,615,21.9721,2136,76.313,2799
"Nebraska","NE","Pierce",100,637,18.6585,2707,79.2912,3414
"Nebraska","NE","Clay",100,662,22.7023,2213,75.8916,2916
"Nebraska","NE","Thayer",100,724,27.56,1853,70.5367,2627
"Nebraska","NE","Kearney",100,761,24.1128,2341,74.1762,3156
"Nebraska","NE","Johnson",100,790,38.4054,1223,59.4555,2057
"Nebraska","NE","Fillmore",100,794,28.206,1972,70.0533,2815
"Nebraska","NE","Holt",100,862,18.1512,3789,79.7852,4749
"Nebraska","NE","Dixon",100,870,32.6332,1745,65.4539,2666
"Nebraska","NE","Phelps",100,875,20.1799,3372,77.7675,4336
"Nebraska","NE","Howard",100,914,32.0028,1890,66.1765,2856
"Nebraska","NE","Keith",100,920,22.8515,3036,75.4098,4026
"Nebraska","NE","Merrick",100,921,26.6416,2477,71.6517,3457
"Nebraska","NE","Red Willow",100,940,19.3098,3855,79.1906,4868
"Nebraska","NE","Cedar",100,952,22.3474,3231,75.8451,4260
"Nebraska","NE","Colfax",100,959,31.4736,2045,67.1152,3047
"Nebraska","NE","Cheyenne",100,983,23.4215,3134,74.6724,4197
"Nebraska","NE","Cuming",100,1015,25.8401,2858,72.7597,3928
"Nebraska","NE","Butler",100,1028,26.9251,2729,71.4772,3818
"Nebraska","NE","Knox",100,1055,26.2765,2878,71.6812,4015
"Nebraska","NE","Custer",100,1066,19.6897,4251,78.5187,5414
"Nebraska","NE","Wayne",100,1074,29.3523,2493,68.1334,3659
"Nebraska","NE","Nemaha",100,1089,34.8369,1979,63.3077,3126
"Nebraska","NE","Dawes",100,1102,30.3247,2435,67.0061,3634
"Nebraska","NE","Hamilton",100,1136,23.5489,3582,74.2537,4824
"Nebraska","NE","Thurston",100,1153,57.8525,823,41.2945,1993
"Nebraska","NE","Richardson",100,1180,32.0652,2407,65.4076,3680
"Nebraska","NE","Jefferson",100,1185,34.6897,2156,63.1148,3416
"Nebraska","NE","Burt",100,1280,38.289,2016,60.3051,3343
"Nebraska","NE","York",100,1352,21.6459,4814,77.0733,6246
"Nebraska","NE","Box Butte",100,1634,35.9833,2795,61.5503,4541
"Nebraska","NE","Dawson",100,2157,28.0859,5370,69.9219,7680
"Nebraska","NE","Saline",100,2232,46.1921,2518,52.1109,4832
"Nebraska","NE","Seward",100,2362,31.726,4947,66.4473,7445
"Nebraska","NE","Otoe",100,2542,36.8139,4226,61.202,6905
"Nebraska","NE","Dakota",100,2831,47.3649,3048,50.9955,5977
"Nebraska","NE","Platte",100,3095,23.3603,9963,75.1981,13249
"Nebraska","NE","Washington",100,3103,30.659,6857,67.7502,10121
"Nebraska","NE","Saunders",100,3279,32.1376,6725,65.912,10203
"Nebraska","NE","Madison",100,3368,24.926,9874,73.0758,13512
"Nebraska","NE","Gage",100,3870,40.5151,5470,57.2655,9552
"Nebraska","NE","Adams",100,3991,32.0537,8235,66.1393,12451
"Nebraska","NE","Scotts Bluff",100,4193,30.2373,9427,67.9815,13867
"Nebraska","NE","Cass",100,4298,35.9605,7453,62.3578,11952
"Nebraska","NE","Lincoln",100,4350,28.4947,10545,69.0751,15266
"Nebraska","NE","Buffalo",100,5266,27.6329,13378,70.1999,19057
"Nebraska","NE","Dodge",100,5588,37.8616,8937,60.5529,14759
"Nebraska","NE","Hall",100,6971,35.3481,12412,62.938,19721
"Nebraska","NE","Sarpy",100,24709,37.344,40318,60.9346,66166
"Nebraska","NE","Lancaster",100,59970,48.6746,61177,49.6542,123206
"Nebraska","NE","Douglas",100,99261,47.1546,108319,51.4577,210501
"New Hampshire","NH","Chesterfield",0,0,"null",0,"null",0
"New Hampshire","NH","Epsom",0,0,"null",0,"null",0
"New Hampshire","NH","Gilsum",0,0,"null",0,"null",0
"New Hampshire","NH","Greenland",0,0,"null",0,"null",0
"New Hampshire","NH","Hopkinton",0,0,"null",0,"null",0
"New Hampshire","NH","Madison",0,0,"null",0,"null",0
"New Hampshire","NH","Middleton",0,0,"null",0,"null",0
"New Hampshire","NH","Northfield",0,0,"null",0,"null",0
"New Hampshire","NH","Northwood",0,0,"null",0,"null",0
"New Hampshire","NH","Pittsburg",0,0,"null",0,"null",0
"New Hampshire","NH","Shelburne",0,0,"null",0,"null",0
"New Hampshire","NH","South Hampton",0,0,"null",0,"null",0
"New Hampshire","NH","Unity",0,0,"null",0,"null",0
"New Hampshire","NH","Warner",0,0,"null",0,"null",0
"New Hampshire","NH","Millsfield",100,5,22.7273,16,72.7273,22
"New Hampshire","NH","Dixville",100,5,50,5,50,10
"New Hampshire","NH","Wentworth's Location",100,9,39.1304,13,56.5217,23
"New Hampshire","NH","Harts Location",100,23,69.697,9,27.2727,33
"New Hampshire","NH","Ellsworth",100,32,61.5385,19,36.5385,52
"New Hampshire","NH","Windsor",100,42,37.8378,66,59.4595,111
"New Hampshire","NH","Clarksville",100,72,45.283,83,52.2013,159
"New Hampshire","NH","Benton",100,79,44.1341,96,53.6313,179
"New Hampshire","NH","Errol",100,81,45.2514,96,53.6313,179
"New Hampshire","NH","Dummer",100,84,50.9091,79,47.8788,165
"New Hampshire","NH","Dorchester",100,92,47.1795,97,49.7436,195
"New Hampshire","NH","Chatham",100,105,48.3871,110,50.6912,217
"New Hampshire","NH","Orange",100,107,59.4444,72,40,180
"New Hampshire","NH","Roxbury",100,110,72.3684,41,26.9737,152
"New Hampshire","NH","Easton",100,122,65.2406,63,33.6898,187
"New Hampshire","NH","Landaff",100,133,54.5082,109,44.6721,244
"New Hampshire","NH","Waterville",100,136,56.1983,105,43.3884,242
"New Hampshire","NH","Groton",100,139,46.6443,155,52.0134,298
"New Hampshire","NH","Columbia",100,155,45.5882,183,53.8235,340
"New Hampshire","NH","Stewartstown",100,161,44.9721,193,53.9106,358
"New Hampshire","NH","Lyman",100,161,52.7869,140,45.9016,305
"New Hampshire","NH","Sharon",100,162,62.5483,91,35.1351,259
"New Hampshire","NH","Eaton",100,163,57.8014,119,42.1986,282
"New Hampshire","NH","Stark",100,164,55.2189,133,44.7811,297
"New Hampshire","NH","Stratford",100,167,60.7273,105,38.1818,275
"New Hampshire","NH","Brookfield",100,171,39.4009,251,57.8341,434
"New Hampshire","NH","Hebron",100,171,43.1818,222,56.0606,396
"New Hampshire","NH","Randolph",100,172,69.0763,77,30.9237,249
"New Hampshire","NH","Croydon",100,196,44.6469,233,53.0752,439
"New Hampshire","NH","Monroe",100,216,43.4608,267,53.7223,497
"New Hampshire","NH","Wentworth",100,218,44.4898,260,53.0612,490
"New Hampshire","NH","Sullivan",100,221,58.6207,148,39.2573,377
"New Hampshire","NH","Langdon",100,223,56.8878,164,41.8367,392
"New Hampshire","NH","Goshen",100,227,52.0642,202,46.3303,436
"New Hampshire","NH","Warren",100,233,52.2422,206,46.1883,446
"New Hampshire","NH","Albany",100,235,58.3127,157,38.9578,403
"New Hampshire","NH","Dalton",100,241,48.9837,240,48.7805,492
"New Hampshire","NH","Sugar Hill",100,248,61.2346,153,37.7778,405
"New Hampshire","NH","Piermont",100,255,60.2837,161,38.0615,423
"New Hampshire","NH","Newington",100,262,46.3717,298,52.7434,565
"New Hampshire","NH","Marlow",100,262,61.5023,154,36.1502,426
"New Hampshire","NH","Bath",100,264,48.5294,272,50,544
"New Hampshire","NH","Surry",100,270,54.6559,219,44.332,494
"New Hampshire","NH","Jefferson",100,274,45.9732,311,52.1812,596
"New Hampshire","NH","Carroll",100,274,54.1502,226,44.664,506
"New Hampshire","NH","Washington",100,285,46.875,314,51.6447,608
"New Hampshire","NH","Hill",100,286,50.8897,267,47.5089,562
"New Hampshire","NH","Lempster",100,294,47.6499,316,51.2156,617
"New Hampshire","NH","Nelson",100,295,64.978,150,33.0396,454
"New Hampshire","NH","Danbury",100,307,48.8076,313,49.7615,629
"New Hampshire","NH","Center Harbor",100,308,43.0168,406,56.7039,716
"New Hampshire","NH","Acworth",100,316,58.6271,212,39.3321,539
"New Hampshire","NH","Richmond",100,330,48.6726,325,47.9351,678
"New Hampshire","NH","Mason",100,331,39.4988,476,56.8019,838
"New Hampshire","NH","Grafton",100,339,49.4891,315,45.9854,685
"New Hampshire","NH","Bridgewater",100,343,49.0701,352,50.3577,699
"New Hampshire","NH","Springfield",100,365,47.2798,398,51.5544,772
"New Hampshire","NH","Effingham",100,380,48.1013,393,49.7468,790
"New Hampshire","NH","Lisbon",100,386,53.9106,322,44.9721,716
"New Hampshire","NH","Bennington",100,395,51.2322,363,47.0817,771
"New Hampshire","NH","New Castle",100,396,48.3516,419,51.16,819
"New Hampshire","NH","Salisbury",100,400,50,387,48.375,800
"New Hampshire","NH","Stoddard",100,403,53.6618,337,44.8735,751
"New Hampshire","NH","Rumney",100,411,47.6798,438,50.8121,862
"New Hampshire","NH","Jackson",100,423,61.5721,259,37.7001,687
"New Hampshire","NH","Temple",100,435,50.464,413,47.9118,862
"New Hampshire","NH","Milan",100,435,60.0829,283,39.0884,724
"New Hampshire","NH","Freedom",100,438,47.557,478,51.9001,921
"New Hampshire","NH","Lincoln",100,446,55.9598,337,42.2836,797
"New Hampshire","NH","Orford",100,455,64.4476,239,33.8527,706
"New Hampshire","NH","Woodstock",100,456,58.6873,307,39.5109,777
"New Hampshire","NH","Greenfield",100,461,52.746,394,45.0801,874
"New Hampshire","NH","Colebrook",100,472,47.6768,506,51.1111,990
"New Hampshire","NH","Alexandria",100,472,50.9719,432,46.6523,926
"New Hampshire","NH","Harrisville",100,478,68.9755,208,30.0144,693
"New Hampshire","NH","Franconia",100,479,62.9435,276,36.2681,761
"New Hampshire","NH","Wilmot",100,492,57.0766,361,41.8794,862
"New Hampshire","NH","Bradford",100,503,51.5369,456,46.7213,976
"New Hampshire","NH","Deering",100,508,49.1296,505,48.8395,1034
"New Hampshire","NH","Greenville",100,509,53.2984,424,44.3979,955
"New Hampshire","NH","Lyndeborough",100,535,51.9922,480,46.6472,1029
"New Hampshire","NH","Francestown",100,538,51.8804,449,43.298,1037
"New Hampshire","NH","Hampton Falls",100,548,36.7292,917,61.4611,1492
"New Hampshire","NH","Troy",100,553,55.746,413,41.6331,992
"New Hampshire","NH","Newfields",100,564,51.6957,521,47.7544,1091
"New Hampshire","NH","Kensington",100,587,43.6431,739,54.9442,1345
"New Hampshire","NH","Ashland",100,587,51.5817,522,45.8699,1138
"New Hampshire","NH","East Kingston",100,592,38.7181,916,59.9084,1529
"New Hampshire","NH","Sandwich",100,609,60.0592,403,39.7436,1014
"New Hampshire","NH","Northumberland",100,621,62.2869,366,36.7101,997
"New Hampshire","NH","Webster",100,623,54.7933,496,43.6236,1137
"New Hampshire","NH","Whitefield",100,633,56.0673,478,42.3384,1129
"New Hampshire","NH","Alstead",100,634,61.7332,383,37.2931,1027
"New Hampshire","NH","Cornish",100,635,60.9405,395,37.9079,1042
"New Hampshire","NH","New Hampton",100,646,49.9227,636,49.1499,1294
"New Hampshire","NH","Sutton",100,654,54.2289,545,45.1907,1206
"New Hampshire","NH","Newbury",100,664,49.0761,680,50.2587,1353
"New Hampshire","NH","Tuftonboro",100,671,40.2278,984,58.9928,1668
"New Hampshire","NH","Dublin",100,671,63.3019,375,35.3774,1060
"New Hampshire","NH","Madbury",100,673,58.3695,466,40.4163,1153
"New Hampshire","NH","Westmoreland",100,676,61.6788,411,37.5,1096
"New Hampshire","NH","Mont Vernon",100,691,46.532,775,52.1886,1485
"New Hampshire","NH","New Durham",100,699,43.4701,889,55.2861,1608
"New Hampshire","NH","Chichester",100,731,47.3446,784,50.7772,1544
"New Hampshire","NH","Hancock",100,738,60.6908,465,38.2401,1216
"New Hampshire","NH","Thornton",100,743,53.9187,611,44.3396,1378
"New Hampshire","NH","Fitzwilliam",100,753,57.1754,550,41.7616,1317
"New Hampshire","NH","Holderness",100,755,57.4144,547,41.597,1315
"New Hampshire","NH","Andover",100,777,56.7153,571,41.6788,1370
"New Hampshire","NH","Bristol",100,779,48.0568,821,50.6477,1621
"New Hampshire","NH","Dunbarton",100,794,44.8081,958,54.0632,1772
"New Hampshire","NH","Marlborough",100,801,68.9922,348,29.9742,1161
"New Hampshire","NH","Antrim",100,810,54.7297,655,44.2568,1480
"New Hampshire","NH","New Ipswich",100,819,32.1302,1688,66.222,2549
"New Hampshire","NH","Rollinsford",100,837,54.1748,680,44.0129,1545
"New Hampshire","NH","Tamworth",100,843,53.4221,718,45.5006,1578
"New Hampshire","NH","Bethlehem",100,862,60.8327,534,37.6853,1417
"New Hampshire","NH","Lancaster",100,864,52.9412,742,45.4657,1632
"New Hampshire","NH","Sanbornton",100,888,48.7644,913,50.1373,1821
"New Hampshire","NH","Canterbury",100,905,58.162,629,40.4242,1556
"New Hampshire","NH","Sunapee",100,916,45.3915,1075,53.2706,2018
"New Hampshire","NH","Lyme",100,932,76.5818,274,22.5144,1217
